"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect04"
"2019","Chengde (city)","130800","City (Sub-provincial level)","130000","Hebei (province)","358.2700",""
"2019","Cangzhou (city)","130900","City (Sub-provincial level)","130000","Hebei (province)","754.4300",""
"2019","Langfang (city)","131000","City (Sub-provincial level)","130000","Hebei (province)","492.0500",""
"2019","Hengshui (city)","131100","City (Sub-provincial level)","130000","Hebei (province)","448.5700",""
"2019","Chongqing (city)","500000","Municipality","500000","Chongqing (city)","3416.2900",""
"2019","Chengdu (city)","510100","City (Prefectural level)","510000","Sichuan (province)","1502.3000",""
"2019","Zigong (city)","510300","City (Sub-provincial level)","510000","Sichuan (province)","320.1000",""
"2019","Panzhihua (city)","510400","City (Sub-provincial level)","510000","Sichuan (province)","108.4000",""
"2019","Luzhou (city)","510500","City (Sub-provincial level)","510000","Sichuan (province)","508.6000",""
"2019","Deyang (city)","510600","City (Sub-provincial level)","510000","Sichuan (province)","384.5000",""
"2019","Mianyang (city)","510700","City (Sub-provincial level)","510000","Sichuan (province)","531.4000",""
"2019","Guangyuan (city)","510800","City (Sub-provincial level)","510000","Sichuan (province)","298.7000",""
"2019","Suining (city)","510900","City (Sub-provincial level)","510000","Sichuan (province)","362.3000",""
"2019","Neijiang (city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","408.2000",""
"2019","Leshan (city)","511100","City (Sub-provincial level)","510000","Sichuan (province)","349.1000",""
"2019","Nanchong (city)","511300","City (Sub-provincial level)","510000","Sichuan (province)","723.4000",""
"2019","Meishan (city)","511400","City (Sub-provincial level)","510000","Sichuan (province)","342.3000",""
"2019","Yibin (city)","511500","City (Sub-provincial level)","510000","Sichuan (province)","551.4000",""
"2019","Guang'an (city)","511600","City (Sub-provincial level)","510000","Sichuan (province)","458.8000",""
"2019","Dazhou (city)","511700","City (Sub-provincial level)","510000","Sichuan (province)","658.6000",""
"2019","Ya'an (city)","511800","City (Sub-provincial level)","510000","Sichuan (province)","153.0000",""
"2019","Bazhong (city)","511900","City (Sub-provincial level)","510000","Sichuan (province)","365.6000",""
"2019","Ziyang (city)","512000","City (Sub-provincial level)","510000","Sichuan (province)","342.2000",""
"2019","Lhasa (city)","540100","City (Sub-provincial level)","540000","Tibet Autonomous Region","",""
"2019","Shigatse (city)","540200","City (Sub-provincial level)","540000","Tibet Autonomous Region","",""
"2019","Qamdo (city)","540300","City (Sub-provincial level)","540000","Tibet Autonomous Region","",""
"2019","Nyingchi (city)","540400","City (Sub-provincial level)","540000","Tibet Autonomous Region","",""
"2019","Shannan (city)","540500","City (Sub-provincial level)","540000","Tibet Autonomous Region","",""
"2019","Nagqu Prefecture","542400","City (Sub-provincial level)","540000","Tibet Autonomous Region","",""
"2019","Urumqi (city)","650100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Karamay (city)","650200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Turpan Prefecture","652100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Hami Prefecture","652200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Aba Tibetan and Qiang Autonomous Prefecture","513200","City (Sub-provincial level)","510000","Sichuan (province)","90.0000",""
"2019","Ganzi Tibetan Autonomous Prefecture","513300","City (Sub-provincial level)","510000","Sichuan (province)","109.7000",""
"2019","Liangshan Yi Autonomous Prefecture","513400","City (Sub-provincial level)","510000","Sichuan (province)","530.9000",""
"2019","Changji Hui Autonomous Prefecture","652300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Bortala Mongol Autonomous Prefecture","652700","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Bayingolin Mongol Autonomous Prefecture","652800","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Aksu Prefecture","652900","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Kizilsu Kirghiz Autonomous Prefecture","653000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Kashgar Prefecture","653100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Hotan Prefecture","653200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Ili Kazakh Autonomous Prefecture","654000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2019","Tacheng Prefecture","654200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","",""
"2020","Beijing (city)","110000","Municipality","110000","Beijing (city)","1400.8000","1334.0000"
"2020","Liupanshui (city)","520200","City (Sub-provincial level)","520000","Guizhou (province)","358.2719",""
"2020","Hechi (city)","451200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","433.8290",""
"2020","Wuwei (city)","620600","City (Sub-provincial level)","620000","Gansu (province)","146.4955",""
"2020","Tongchuan (city)","610200","City (Sub-provincial level)","610000","Shaanxi (province)","78.4880",""
"2020","Jixi (city)","230300","City (Sub-provincial level)","230000","Heilongjiang (province)","149.4000",""
"2020","Suzhou (city)","320500","City (Sub-provincial level)","320000","Jiangsu (province)","744.3300","1470.0000"
"2020","Yongzhou (city)","431100","City (Sub-provincial level)","430000","Hunan (province)","",""
"2020","Honghe Hani and Yi Autonomous Prefecture","532500","City (Sub-provincial level)","530000","Yunnan (province)","447.8000","136.0000"
"2020","Changde (city)","430700","City (Sub-provincial level)","430000","Hunan (province)","",""
"2020","Jiamusi (city)","230800","City (Sub-provincial level)","230000","Heilongjiang (province)","214.9000",""
"2020","Sanya (city)","460200","City (Sub-provincial level)","460000","Hainan (province)","66.9346",""
"2020","Yulin (city)","610800","City (Sub-provincial level)","610000","Shaanxi (province)","385.8938",""
"2020","Baiyin (city)","620400","City (Sub-provincial level)","620000","Gansu (province)","151.2110",""
"2020","Zhongwei (city)","640500","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","106.8324",""
"2020","Gannan Tibetan Autonomous Prefecture","623000","City (Sub-provincial level)","620000","Gansu (province)","69.1808",""
"2020","Tangshan (city)","130200","City (Sub-provincial level)","130000","Hebei (province)","771.7983",""
"2020","Jiaozuo (city)","410800","City (Sub-provincial level)","410000","Henan (province)","373.0418",""
"2020","Yichun (city)","360900","City (Sub-provincial level)","360000","Jiangxi (province)","500.7702",""
"2020","Nanning (city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","791.3770",""
"2020","Nyingchi (city)","540400","City (Sub-provincial level)","540000","Tibet Autonomous Region","23.8900",""
"2020","Pingxiang (city)","360300","City (Sub-provincial level)","360000","Jiangxi (province)","180.4805",""
"2020","Quanzhou (city)","350500","City (Sub-provincial level)","350000","Fujian (province)","766.1400",""
"2020","Anqing (city)","340800","City (Sub-provincial level)","340000","Anhui (province)","528.5800",""
"2020","Suzhou (city)","341300","City (Sub-provincial level)","340000","Anhui (province)","658.2700",""
"2020","Fuzhou (city)","350100","City (Sub-provincial level)","350000","Fujian (province)","715.4100",""
"2020","Xiangtan (city)","430300","City (Sub-provincial level)","430000","Hunan (province)","",""
"2020","Zunyi (city)","520300","City (Sub-provincial level)","520000","Guizhou (province)","826.2583",""
"2020","Dali Bai Autonomous Prefecture","532900","City (Sub-provincial level)","530000","Yunnan (province)","333.8000","113.3000"
"2020","Xinyang (city)","411500","City (Sub-provincial level)","410000","Henan (province)","912.6880",""
"2020","Zhaotong (city)","530600","City (Sub-provincial level)","530000","Yunnan (province)","509.3000","221.2000"
"2020","Jincheng (city)","140500","City (Sub-provincial level)","140000","Shanxi (province)","",""
"2020","Huangshan (city)","341000","City (Sub-provincial level)","340000","Anhui (province)","148.9200",""
"2020","Yantai (city)","370600","City (Sub-provincial level)","370000","Shandong (province)","651.8600",""
"2020","Lincang (city)","530900","City (Sub-provincial level)","530000","Yunnan (province)","225.8000","92.2000"
"2020","Ezhou (city)","420700","City (Sub-provincial level)","420000","Hubei (province)","111.7400",""
"2020","Xishuangbanna Dai Autonomous Prefecture","532800","City (Sub-provincial level)","530000","Yunnan (province)","130.4000","66.2000"
"2020","Ma'anshan (city)","340500","City (Sub-provincial level)","340000","Anhui (province)","229.1400",""
"2020","Guang'an (city)","511600","City (Sub-provincial level)","510000","Sichuan (province)","455.6000","514.0000"
"2020","Baicheng (city)","220800","City (Sub-provincial level)","220000","Jilin (province)","186.2100",""
"2020","Zibo (city)","370300","City (Sub-provincial level)","370000","Shandong (province)","434.4900",""
"2020","Maoming (city)","440900","City (Sub-provincial level)","440000","Guangdong (province)","823.3000","541.0000"
"2020","Suihua (city)","231200","City (Sub-provincial level)","230000","Heilongjiang (province)","371.7000",""
"2020","Pu'er (city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","240.5000","53.0000"
"2020","Anshan (city)","210300","City (Sub-provincial level)","210000","Liaoning (province)","336.4000",""
"2020","Jinhua (city)","330700","City (Sub-provincial level)","330000","Zhejiang (province)","493.9004",""
"2020","Longnan (city)","621200","City (Sub-provincial level)","620000","Gansu (province)","240.7272",""
"2020","Dalian (city)","210200","City (Prefectural level)","210000","Liaoning (province)","601.6000",""
"2020","Baoding (city)","130600","City (Sub-provincial level)","130000","Hebei (province)","1154.4036",""
"2020","Putian (city)","350300","City (Sub-provincial level)","350000","Fujian (province)","365.5500",""
"2020","Luzhou (city)","510500","City (Sub-provincial level)","510000","Sichuan (province)","508.0000","348.0000"
"2020","Huaihua (city)","431200","City (Sub-provincial level)","430000","Hunan (province)","",""
"2020","Yichang (city)","420500","City (Sub-provincial level)","420000","Hubei (province)","389.9000",""
"2020","Liaoyuan (city)","220400","City (Sub-provincial level)","220000","Jilin (province)","114.7600",""
"2020","Zhangjiakou (city)","130700","City (Sub-provincial level)","130000","Hebei (province)","411.8908",""
"2020","Laibin (city)","451300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","269.3982",""
"2020","Baishan (city)","220600","City (Sub-provincial level)","220000","Jilin (province)","115.0600",""
"2020","Fangchenggang (city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","101.2744",""
"2020","Neijiang (city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","405.5000","584.0000"
"2020","Hengyang (city)","430400","City (Sub-provincial level)","430000","Hunan (province)","",""
"2020","Dazhou (city)","511700","City (Sub-provincial level)","510000","Sichuan (province)","652.8000","325.0000"
"2020","Tianjin (city)","120000","Municipality","120000","Tianjin (city)","1130.6769","948.0000"
"2020","Qingyuan (city)","441800","City (Sub-provincial level)","440000","Guangdong (province)","449.9300","209.0000"
"2020","Yichun (city)","230700","City (Sub-provincial level)","230000","Heilongjiang (province)","87.3000",""
"2020","Hezhou (city)","451100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","248.8451",""
"2020","Weihai (city)","371000","City (Sub-provincial level)","370000","Shandong (province)","256.6200",""
"2020","Yunfu (city)","445300","City (Sub-provincial level)","440000","Guangdong (province)","302.1100","306.0000"
"2020","Shiyan (city)","420300","City (Sub-provincial level)","420000","Hubei (province)","341.4800",""
"2020","Zhoushan (city)","330900","City (Sub-provincial level)","330000","Zhejiang (province)","96.2028",""
"2020","Huaibei (city)","340600","City (Sub-provincial level)","340000","Anhui (province)","218.7200",""
"2020","Taizhou (city)","321200","City (Sub-provincial level)","320000","Jiangsu (province)","497.1500","781.0000"
"2020","Nagqu Prefecture","542400","City (Sub-provincial level)","540000","Tibet Autonomous Region","50.4800",""
"2020","Zaozhuang (city)","370400","City (Sub-provincial level)","370000","Shandong (province)","426.1100",""
"2020","Huangshi (city)","420200","City (Sub-provincial level)","420000","Hubei (province)","273.4900",""
